STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10
596,01/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,129
596,01/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,16,220
596,13/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,12,252
596,16/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,12,281
596,17/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,14,106
596,18/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,165
596,20/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,17,195
596,21/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,121
596,22/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,261
596,24/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,203
596,27/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,239
596,28/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,15,190
596,29/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,135
596,30/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,15,106
596,02/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,16,150
596,02/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,478
596,02/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,17,67
596,02/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,15,138
596,02/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,16,329
596,02/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,322
596,02/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,269
596,02/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,281
596,02/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,365
596,13/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,18,286
596,15/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,263
596,17/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,13,130
596,18/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,16,237
596,19/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,104
596,20/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,14,162
596,21/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,21,317
596,24/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,12,22,329
596,26/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,13,22,209
596,27/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,11,24,235
596,28/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,10,28,101
596,03/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,12,162
596,03/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,14,199
596,03/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,15,161
596,03/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,16,204
596,03/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,119
596,03/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,239
596,03/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,13,173
596,03/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,175
596,03/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,138
596,13/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,190
596,14/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,14,179
596,15/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,207
596,18/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,240
596,19/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,17,96
596,20/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,17,117
596,21/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,198
596,24/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,213
596,25/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,174
596,26/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,161
596,27/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,18,88
596,28/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,17,131
596,29/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,215
596,31/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,201
596,04/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,166
596,04/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,225
596,04/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,17,138
596,04/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,139
596,04/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,14,174
596,04/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,15,130
596,04/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,123
596,04/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,143
596,04/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,16,152
596,04/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,16,146
596,17/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,146
596,19/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,16,138
596,21/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,15,152
596,22/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,186
596,23/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,228
596,25/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,16,120
596,28/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,17,69
596,29/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,126
596,05/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,162
596,05/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,98
596,05/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,149
596,05/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,17,109
596,05/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,18,106
596,05/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,18,57
596,05/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,105
596,05/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,15,112
596,13/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,115
596,15/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,17,76
596,16/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,20,86
596,17/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,13,20,112
596,19/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,12,20,107
596,20/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,13,19,97
596,21/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,11,16,79
596,22/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,11,18,41
596,23/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,13,23,95
596,26/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,11,22,35
596,27/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,10,18,46
596,28/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,15,64
596,29/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,41
596,30/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,44
596,31/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,123
596,06/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,15,93
596,06/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,97
596,06/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,97
596,06/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,18,76
596,06/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,16,80
596,06/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,16,93
596,06/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,17,84
596,06/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,16,45
596,06/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,12,101
596,06/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,3,7,96
596,13/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,12,101
596,16/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,12,89
596,17/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,12,104
596,18/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,57
596,19/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,95
596,20/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,12,62
596,21/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,11,58
596,26/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,11,99
596,27/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,17,43
596,30/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,10,46
596,07/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,15,58
596,07/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,12,33
596,07/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,9,55
596,07/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,11,16
596,07/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,13,21
596,07/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,12,38
596,07/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,12,38
596,07/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,119
596,07/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,12,16
596,07/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,10,16,50
596,14/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,10,18,37
596,15/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,14,61
596,16/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,13,20
596,17/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,11,65
596,18/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,26
596,19/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,74
596,21/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,13,24
596,22/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,20
596,23/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,17,50
596,24/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,17,46
596,25/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,17,19
596,28/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,31
596,30/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,27
596,08/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,13,47
596,08/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,17,32
596,08/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,11,45
596,08/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,12,30
596,08/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,43
596,08/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,13,44
596,08/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,12,83
596,08/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,72
596,08/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,12,70
596,13/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,37
596,14/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,13,36
596,16/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,31
596,19/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,14,45
596,20/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,14,74
596,22/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,16,89
596,25/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,73
596,26/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,57
596,28/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,14,78
596,29/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,97
596,30/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,11,81
596,09/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,12,53
596,15/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,16,56
596,16/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,16,75
596,23/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,4,10,31
596,24/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,11,36
596,25/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,5,11,87
596,26/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,10,65
596,29/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,17,48
596,30/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,42
596,10/02/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,138
596,10/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,135
596,10/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,137
596,10/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,43
596,10/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,16,61
596,10/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,16,37
596,10/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,46
596,13/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,47
596,14/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,56
596,15/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,67
596,16/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,17,56
596,17/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,62
596,18/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,53
596,20/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,52
596,21/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,13,55
596,22/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,18,54
596,23/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,11,21,95
596,24/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,16,59
596,27/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,55
596,28/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,15,68
596,29/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,16,57
596,30/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,63
596,11/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,178
596,11/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,13,126
596,11/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,109
596,11/07/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,129
596,11/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,132
596,11/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,139
596,11/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,14,70
596,13/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,70
596,14/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,59
596,15/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,59
596,17/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,58
596,18/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,66
596,19/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,69
596,20/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,64
596,21/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,69
596,25/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,74
596,26/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,68
596,27/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,67
596,28/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,13,62
596,29/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,16,78
596,12/01/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,69
596,12/03/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,78
596,12/04/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,6,13,84
596,12/05/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,71
596,12/06/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,71
596,12/08/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,16,74
596,12/09/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,69
596,12/10/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,79
596,12/11/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,76
596,12/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,9,15,70
596,15/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,84
596,16/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,74
596,17/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,74
596,18/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,13,83
596,19/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,73
596,20/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,66
596,22/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,14,65
596,23/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,80
596,24/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,72
596,29/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,15,64
596,30/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,8,15,79
596,31/12/2014,Assam,Guwahati,Khanapara Central Dairy Guwahati Dist Kamrup,7,14,89
541,01/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,5,13,270
541,01/02/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,6,14,232
541,01/03/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,8,17,166
541,01/04/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,6,14,236
541,01/06/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,6,14,187
541,01/07/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,5,17,219
541,01/08/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,8,20,294
541,01/09/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,8,18,255
541,01/10/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,8,22,189
541,13/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,5,13,91
541,16/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,6,17,111
541,17/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,6,14,182
541,18/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,6,13,174
541,20/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,5,15,133
541,21/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,7,15,166
541,22/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,8,14,160
541,24/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,7,15,164
541,27/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,7,15,200
541,28/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,6,15,200
541,29/01/2014,Assam,Guwahati,Near Pragjyotish College Santipur Guwahati,5,14,223
