STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10,SPM
9,8/3/2010,West Bengal,Howrah,"Bandhaghat, Howrah",9.6,45.5,58,106
9,8/6/2010,West Bengal,Howrah,"Bandhaghat, Howrah",7.2,42.7,24.66666667,52
9,8/9/2010,West Bengal,Howrah,"Bandhaghat, Howrah",13.2,70.8,69.33333333,141
9,8/12/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.6,49.8,51.33333333,113.6666667
9,15/08/2010,West Bengal,Howrah,"Bandhaghat, Howrah",11.9,47,49.33333333,106.6666667
9,18/08/2010,West Bengal,Howrah,"Bandhaghat, Howrah",10.3,62.2,53.66666667,103
9,23/08/2010,West Bengal,Howrah,"Bandhaghat, Howrah",9.9,54.8,60,127
9,26/08/2010,West Bengal,Howrah,"Bandhaghat, Howrah",9.1,49.7,56.33333333,137.6666667
9,9/2/2010,West Bengal,Howrah,"Bandhaghat, Howrah",10.5,53.8,64.66666667,128.6666667
9,9/7/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.8,47.4,45.33333333,95.33333333
9,9/10/2010,West Bengal,Howrah,"Bandhaghat, Howrah",9.3,42.4,52,119.6666667
9,13/09/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.7,57.5,70.66666667,127.3333333
9,16/09/2010,West Bengal,Howrah,"Bandhaghat, Howrah",10.6,58.1,58.66666667,121.3333333
9,19/09/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.2,51.8,46,86.66666667
9,22/09/2010,West Bengal,Howrah,"Bandhaghat, Howrah",9.4,52.5,63.66666667,107.3333333
9,28/09/2010,West Bengal,Howrah,"Bandhaghat, Howrah",7.7,55.9,69.66666667,138
9,10/1/2010,West Bengal,Howrah,"Bandhaghat, Howrah",10.4,57.7,76.33333333,173
9,10/5/2010,West Bengal,Howrah,"Bandhaghat, Howrah",11.8,68.1,82.66666667,180
9,10/8/2010,West Bengal,Howrah,"Bandhaghat, Howrah",9.9,59.6,65.66666667,138
9,10/11/2010,West Bengal,Howrah,"Bandhaghat, Howrah",14.9,89.9,85.33333333,200.6666667
9,14/10/2010,West Bengal,Howrah,"Bandhaghat, Howrah",13,77.7,79,148
9,18/10/2010,West Bengal,Howrah,"Bandhaghat, Howrah",18.1,67.7,85,170.3333333
9,21/10/2010,West Bengal,Howrah,"Bandhaghat, Howrah",8.8,62.5,89.33333333,192
9,24/10/2010,West Bengal,Howrah,"Bandhaghat, Howrah",16.2,76.9,97,198
9,27/10/2010,West Bengal,Howrah,"Bandhaghat, Howrah",14,69.2,115.6666667,203.3333333
9,11/1/2010,West Bengal,Howrah,"Bandhaghat, Howrah",15.5,83.1,98.66666667,187.3333333
9,11/3/2010,West Bengal,Howrah,"Bandhaghat, Howrah",18.9,72,92,196
9,11/9/2010,West Bengal,Howrah,"Bandhaghat, Howrah",13.2,74.8,141.6666667,258.6666667
9,11/12/2010,West Bengal,Howrah,"Bandhaghat, Howrah",15,81.1,138.3333333,267
9,17/11/2010,West Bengal,Howrah,"Bandhaghat, Howrah",12.8,83.1,145.3333333,273.3333333
9,20/11/2010,West Bengal,Howrah,"Bandhaghat, Howrah",21.8,94.2,156.3333333,299
9,24/11/2010,West Bengal,Howrah,"Bandhaghat, Howrah",15.5,83.5,171.3333333,288
9,26/11/2010,West Bengal,Howrah,"Bandhaghat, Howrah",16.6,98.4,237,343.6666667
9,29/11/2010,West Bengal,Howrah,"Bandhaghat, Howrah",12.3,85.1,229,373
9,12/2/2010,West Bengal,Howrah,"Bandhaghat, Howrah",17.3,101.4,205,391
9,12/5/2010,West Bengal,Howrah,"Bandhaghat, Howrah",16.5,88.9,197,323.6666667
9,12/8/2010,West Bengal,Howrah,"Bandhaghat, Howrah",11.6,73.4,98.66666667,156
9,13/12/2010,West Bengal,Howrah,"Bandhaghat, Howrah",19.7,87.6,184,343.6666667
9,16/12/2010,West Bengal,Howrah,"Bandhaghat, Howrah",21.8,88,227.6666667,376.6666667
9,19/12/2010,West Bengal,Howrah,"Bandhaghat, Howrah",18.4,101.4,236.6666667,378.6666667
9,22/12/2010,West Bengal,Howrah,"Bandhaghat, Howrah",12.8,87.9,174,351.6666667
9,28/12/2010,West Bengal,Howrah,"Bandhaghat, Howrah",16.7,104,228.6666667,362.6666667
474,1/3/2010,West Bengal,Kolkata,"Salt lake, Kolkata",13.1,116.8,129.3333333,266
474,1/8/2010,West Bengal,Kolkata,"Salt lake, Kolkata",15.2,128.5,183.3333333,358.6666667
474,13/01/2010,West Bengal,Kolkata,"Salt lake, Kolkata",17.4,134.9,216,448.6666667
474,16/01/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.8,86.2,112.3333333,276.3333333
474,19/01/2010,West Bengal,Kolkata,"Salt lake, Kolkata",13.3,117.9,192.6666667,386.6666667
474,22/01/2010,West Bengal,Kolkata,"Salt lake, Kolkata",11.5,104.1,165.6666667,366
474,25/01/2010,West Bengal,Kolkata,"Salt lake, Kolkata",12.8,110.5,196.6666667,421
474,28/01/2010,West Bengal,Kolkata,"Salt lake, Kolkata",14.5,122,190.6666667,390.3333333
474,2/1/2010,West Bengal,Kolkata,"Salt lake, Kolkata",11.2,107,183.6666667,391.3333333
474,2/5/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.8,111.8,180,369
474,2/9/2010,West Bengal,Kolkata,"Salt lake, Kolkata",12.8,118.2,220.6666667,419
474,13/02/2010,West Bengal,Kolkata,"Salt lake, Kolkata",11.6,104,204,435.6666667
474,15/02/2010,West Bengal,Kolkata,"Salt lake, Kolkata",11.3,92.6,217.3333333,381.6666667
474,18/02/2010,West Bengal,Kolkata,"Salt lake, Kolkata",10.4,87.7,130,257.6666667
474,21/02/2010,West Bengal,Kolkata,"Salt lake, Kolkata",11.6,93.8,151.3333333,331.6666667
474,24/02/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.5,79.1,53,150.6666667
474,3/1/2010,West Bengal,Kolkata,"Salt lake, Kolkata",11.2,81.4,130,309.3333333
474,3/6/2010,West Bengal,Kolkata,"Salt lake, Kolkata",10.5,72.6,88.66666667,240
474,3/9/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.6,78.8,107.3333333,251
474,13/03/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.6,77.1,113,276
474,15/03/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.1,72.6,81.33333333,200
474,18/03/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.4,67.9,103.6666667,246.3333333
474,21/03/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.4,61.4,94,231
474,24/03/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.7,65.1,75.66666667,187
474,28/03/2010,West Bengal,Kolkata,"Salt lake, Kolkata",7.6,61.9,48,119.6666667
474,4/3/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.5,58.6,45.66666667,113.6666667
474,4/6/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.6,55.9,64.66666667,146.3333333
474,4/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.9,51,68.66666667,162.6666667
474,13/04/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.8,47.2,48.66666667,117.6666667
474,15/04/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.1,38.7,43.66666667,103
474,18/04/2010,West Bengal,Kolkata,"Salt lake, Kolkata",7,49.5,30.66666667,81.66666667
474,24/04/2010,West Bengal,Kolkata,"Salt lake, Kolkata",6.9,47.6,39.66666667,111.3333333
474,26/04/2010,West Bengal,Kolkata,"Salt lake, Kolkata",7.3,41.6,68.33333333,172.3333333
474,30/04/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.3,43.7,38.66666667,105
474,5/2/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.4,51.1,40.33333333,98
474,5/5/2010,West Bengal,Kolkata,"Salt lake, Kolkata",6.9,45.2,39,103.3333333
474,5/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",6,40.5,30.66666667,88.33333333
474,13/05/2010,West Bengal,Kolkata,"Salt lake, Kolkata",7.1,45.7,38.66666667,92.33333333
474,16/05/2010,West Bengal,Kolkata,"Salt lake, Kolkata",6,40.1,37,114.6666667
474,21/05/2010,West Bengal,Kolkata,"Salt lake, Kolkata",7.2,44,32.33333333,88.33333333
474,25/05/2010,West Bengal,Kolkata,"Salt lake, Kolkata",6.1,39.7,41.66666667,121.3333333
474,29/05/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.8,42,47.33333333,137.6666667
474,31/05/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.3,38.3,45,117.6666667
474,6/4/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.4,50.7,36,118
474,6/8/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.4,54.4,31,78.66666667
474,6/12/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.3,43,24.33333333,70.66666667
474,14/06/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5,46.2,27.33333333,86.66666667
474,17/06/2010,West Bengal,Kolkata,"Salt lake, Kolkata",6.1,49.4,30.33333333,85.66666667
474,20/06/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.1,53.9,40.66666667,119.3333333
474,26/06/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.3,40,38,107.3333333
474,30/06/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.3,47.1,34.33333333,91.33333333
474,7/3/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.2,42.2,28.66666667,75.33333333
474,7/6/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.3,33.8,25.66666667,74
474,7/9/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.2,48.8,30.66666667,79.33333333
474,14/07/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.2,39.9,27,78
474,17/07/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.8,45.7,26.66666667,78.33333333
474,19/07/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.2,53.5,33.66666667,103.3333333
474,22/07/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5,50.5,31,78
474,25/07/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5,34.8,24.66666667,79.33333333
474,29/07/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.5,48.5,25.66666667,71.33333333
474,8/4/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.4,53.9,26.66666667,81.66666667
474,8/6/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.4,56.9,25.33333333,79.66666667
474,8/8/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.2,40.5,31,87.66666667
474,14/08/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5,45.7,32.33333333,85.33333333
474,16/08/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.2,42.3,29.66666667,78
474,19/08/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.9,37.7,26.33333333,70
474,22/08/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.1,31.3,24,68.33333333
474,24/08/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.2,41.1,26.33333333,80.33333333
474,29/08/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.6,37,26.33333333,71.66666667
474,9/1/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.8,29.4,22,58.66666667
474,9/7/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.1,26.7,18,53.66666667
474,9/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.8,38.4,32.33333333,89
474,13/09/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.1,41.3,36.33333333,95.33333333
474,16/09/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.3,35.1,23.33333333,67.33333333
474,19/09/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.3,33.7,23.33333333,68.66666667
474,25/09/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.1,45.1,52,137
474,28/09/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.6,46.9,43.33333333,119.3333333
474,10/1/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.1,44.2,39.66666667,110.6666667
474,10/4/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.9,48.6,67.33333333,177
474,10/6/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.4,51.4,20,75.66666667
474,10/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",4.3,45.4,61,160
474,14/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",6.6,58.3,50.66666667,149
474,19/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",5.5,49.1,53.33333333,134
474,23/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.1,59.7,64,164.6666667
474,26/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",7,54.6,101.6666667,237.6666667
474,29/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",7.8,59.1,88.33333333,202.3333333
474,11/1/2010,West Bengal,Kolkata,"Salt lake, Kolkata",7.8,63.8,83.66666667,200
474,11/5/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.6,70,224.3333333,360
474,11/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.6,64.5,106,244
474,13/11/2010,West Bengal,Kolkata,"Salt lake, Kolkata",6.9,63.2,74.33333333,192.6666667
474,15/11/2010,West Bengal,Kolkata,"Salt lake, Kolkata",6.7,54.4,128,255.6666667
474,18/11/2010,West Bengal,Kolkata,"Salt lake, Kolkata",7.2,59.5,117.6666667,256.6666667
474,21/11/2010,West Bengal,Kolkata,"Salt lake, Kolkata",6.1,48.4,116.3333333,263.3333333
474,25/11/2010,West Bengal,Kolkata,"Salt lake, Kolkata",10.8,77.7,187,357
474,30/11/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.9,84.6,169.6666667,314.6666667
474,12/8/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.1,62,98,220.3333333
474,12/10/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.2,69,84.66666667,186.6666667
474,13/12/2010,West Bengal,Kolkata,"Salt lake, Kolkata",11.6,82.3,158.3333333,307.3333333
474,17/12/2010,West Bengal,Kolkata,"Salt lake, Kolkata",10,74.3,196.3333333,383
474,19/12/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.3,63.5,178.6666667,352.3333333
474,25/12/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.3,87.2,196.3333333,363.6666667
474,28/12/2010,West Bengal,Kolkata,"Salt lake, Kolkata",9.3,85.5,257,492.6666667
474,30/12/2010,West Bengal,Kolkata,"Salt lake, Kolkata",8.4,91.8,201,414
473,1/2/2010,West Bengal,Kolkata,"Moulali, Kolkata",14.6,128.5,167,341.3333333
473,1/5/2010,West Bengal,Kolkata,"Moulali, Kolkata",14.1,120.5,173,312.3333333
473,1/7/2010,West Bengal,Kolkata,"Moulali, Kolkata",18.7,159.5,205,373.6666667
473,1/11/2010,West Bengal,Kolkata,"Moulali, Kolkata",13.5,136.1,227,427.6666667
473,15/01/2010,West Bengal,Kolkata,"Moulali, Kolkata",14.8,121,196,416
473,20/01/2010,West Bengal,Kolkata,"Moulali, Kolkata",12.7,129.8,216,435.6666667
473,23/01/2010,West Bengal,Kolkata,"Moulali, Kolkata",16.7,142.6,262,494.3333333
473,27/01/2010,West Bengal,Kolkata,"Moulali, Kolkata",13.7,135.2,193,403.6666667
473,29/01/2010,West Bengal,Kolkata,"Moulali, Kolkata",14.6,121.7,246,493
473,31/01/2010,West Bengal,Kolkata,"Moulali, Kolkata",15.4,132,257,492.6666667
473,2/3/2010,West Bengal,Kolkata,"Moulali, Kolkata",14.3,136.3,204,435
473,2/7/2010,West Bengal,Kolkata,"Moulali, Kolkata",13,121.3,222,465.3333333
473,2/11/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.5,108.8,231,471.6666667
473,16/02/2010,West Bengal,Kolkata,"Moulali, Kolkata",13.8,103.8,175,364.6666667
473,20/02/2010,West Bengal,Kolkata,"Moulali, Kolkata",13.4,108.4,201,378
473,22/02/2010,West Bengal,Kolkata,"Moulali, Kolkata",14,113.1,202,441
473,26/02/2010,West Bengal,Kolkata,"Moulali, Kolkata",12.7,104.2,171,417.3333333
473,3/2/2010,West Bengal,Kolkata,"Moulali, Kolkata",11.4,84.7,117,301.6666667
473,3/5/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.8,89.8,100,249
473,3/7/2010,West Bengal,Kolkata,"Moulali, Kolkata",11.9,96.2,82,209.6666667
473,3/11/2010,West Bengal,Kolkata,"Moulali, Kolkata",13.9,101.5,197,376
473,16/03/2010,West Bengal,Kolkata,"Moulali, Kolkata",11.5,84.2,108,275
473,20/03/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.2,88.9,122,285.6666667
473,22/03/2010,West Bengal,Kolkata,"Moulali, Kolkata",11.2,83.4,107,263
473,26/03/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.3,75.1,85,226.6666667
473,31/03/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.3,80.2,70,191.3333333
473,4/2/2010,West Bengal,Kolkata,"Moulali, Kolkata",11.6,75.4,85,200.3333333
473,4/5/2010,West Bengal,Kolkata,"Moulali, Kolkata",10,76.8,88,243
473,4/8/2010,West Bengal,Kolkata,"Moulali, Kolkata",11.7,81.3,66,150.3333333
473,4/11/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.7,74.4,65,165.3333333
473,17/04/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.2,67.8,51,127
473,21/04/2010,West Bengal,Kolkata,"Moulali, Kolkata",8.8,52.1,40,110.3333333
473,23/04/2010,West Bengal,Kolkata,"Moulali, Kolkata",9.2,60.8,51,136.6666667
473,27/04/2010,West Bengal,Kolkata,"Moulali, Kolkata",8.1,40.5,44,114.3333333
473,29/04/2010,West Bengal,Kolkata,"Moulali, Kolkata",9.8,52,53,137
473,5/3/2010,West Bengal,Kolkata,"Moulali, Kolkata",7.8,58.2,50,124.6666667
473,5/7/2010,West Bengal,Kolkata,"Moulali, Kolkata",9.1,62.8,46,126.6666667
473,5/9/2010,West Bengal,Kolkata,"Moulali, Kolkata",7.6,67.1,51,138
473,15/05/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.4,61.8,41,115.6666667
473,18/05/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.4,58.1,33,91.33333333
473,20/05/2010,West Bengal,Kolkata,"Moulali, Kolkata",7.1,54.8,40,109.3333333
473,26/05/2010,West Bengal,Kolkata,"Moulali, Kolkata",8.3,49.3,45,121
473,28/05/2010,West Bengal,Kolkata,"Moulali, Kolkata",8.3,58.5,44,122
473,6/1/2010,West Bengal,Kolkata,"Moulali, Kolkata",7.4,53.4,44,119.6666667
473,6/3/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.9,59.8,55,144.3333333
473,6/6/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.3,54.9,43,136.3333333
473,6/10/2010,West Bengal,Kolkata,"Moulali, Kolkata",6,51.2,44,112.3333333
473,15/06/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.3,58,48,135.3333333
473,19/06/2010,West Bengal,Kolkata,"Moulali, Kolkata",6,54,40,99
473,23/06/2010,West Bengal,Kolkata,"Moulali, Kolkata",7.4,63.2,43,124.6666667
473,25/06/2010,West Bengal,Kolkata,"Moulali, Kolkata",7.1,54.3,28,87.33333333
473,28/06/2010,West Bengal,Kolkata,"Moulali, Kolkata",6,59.8,40,106.6666667
473,7/1/2010,West Bengal,Kolkata,"Moulali, Kolkata",7,56,33,89
473,7/4/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.3,54.4,27,77.66666667
473,7/7/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.1,46.6,35,93
473,7/12/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.3,50.6,40,109
473,15/07/2010,West Bengal,Kolkata,"Moulali, Kolkata",7.1,53.8,37,90.66666667
473,20/07/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.6,61.8,32,89.33333333
473,24/07/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.3,47.8,35,106.6666667
473,26/07/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.3,55.4,31,86
473,30/07/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.6,51.3,34,104.3333333
473,8/1/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.3,45.1,31,99.66666667
473,8/7/2010,West Bengal,Kolkata,"Moulali, Kolkata",4.7,52.4,39,117.6666667
473,8/10/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.6,56.6,41,104.3333333
473,8/12/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.7,48.2,36,104.3333333
473,17/08/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.9,44.7,34,92
473,21/08/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.2,48,38,95.66666667
473,25/08/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.5,55,39,111.6666667
473,27/08/2010,West Bengal,Kolkata,"Moulali, Kolkata",6,52,28,78.66666667
473,30/08/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.8,38.5,27,79.66666667
473,9/2/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.7,46.8,30,83
473,9/5/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.7,40.7,27,75.66666667
473,9/8/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.9,49.9,24,78
473,14/09/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.5,49.1,31,87.66666667
473,18/09/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.5,44.7,22,65
473,22/09/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.5,46.9,48,134.3333333
473,24/09/2010,West Bengal,Kolkata,"Moulali, Kolkata",7.1,51.6,72,181.6666667
473,27/09/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.9,58.7,49,131
473,30/09/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.1,60,76,183
473,10/3/2010,West Bengal,Kolkata,"Moulali, Kolkata",5.5,48.6,72,202.6666667
473,10/9/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.7,47.9,65,162.6666667
473,10/12/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.7,52.7,87,223.3333333
473,16/10/2010,West Bengal,Kolkata,"Moulali, Kolkata",7.7,57.7,48,126.6666667
473,20/10/2010,West Bengal,Kolkata,"Moulali, Kolkata",6.5,60.3,73,176
473,22/10/2010,West Bengal,Kolkata,"Moulali, Kolkata",7.6,63.4,74,184
473,25/10/2010,West Bengal,Kolkata,"Moulali, Kolkata",8.6,59,82,185.6666667
473,28/10/2010,West Bengal,Kolkata,"Moulali, Kolkata",9.3,70,124,264
473,31/10/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.4,79.2,96,243
473,11/3/2010,West Bengal,Kolkata,"Moulali, Kolkata",8.6,80.1,113,239.3333333
473,11/8/2010,West Bengal,Kolkata,"Moulali, Kolkata",8,70.1,117,265.6666667
473,11/11/2010,West Bengal,Kolkata,"Moulali, Kolkata",9.7,81.4,130,280.3333333
473,16/11/2010,West Bengal,Kolkata,"Moulali, Kolkata",8.8,73.1,134,298.3333333
473,20/11/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.6,77,133,322.3333333
473,23/11/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.3,86.5,214,428
473,26/11/2010,West Bengal,Kolkata,"Moulali, Kolkata",12.5,92.9,217,454.3333333
473,28/11/2010,West Bengal,Kolkata,"Moulali, Kolkata",11.7,96.4,113,236.6666667
473,12/2/2010,West Bengal,Kolkata,"Moulali, Kolkata",13.8,91.3,182,393
473,12/5/2010,West Bengal,Kolkata,"Moulali, Kolkata",13.4,73.2,192,394
473,14/12/2010,West Bengal,Kolkata,"Moulali, Kolkata",12.5,88.2,150,275.6666667
473,18/12/2010,West Bengal,Kolkata,"Moulali, Kolkata",11,86.7,194,349
473,22/12/2010,West Bengal,Kolkata,"Moulali, Kolkata",12.3,90.1,287,529
473,24/12/2010,West Bengal,Kolkata,"Moulali, Kolkata",13.4,109.1,264,470.3333333
473,27/12/2010,West Bengal,Kolkata,"Moulali, Kolkata",14.9,101.6,391,664
473,31/12/2010,West Bengal,Kolkata,"Moulali, Kolkata",10.6,112.6,365,696.3333333
475,1/4/2010,West Bengal,Kolkata,"Minto Park, Kolkata",9.5,108.7,137,260.6666667
475,1/6/2010,West Bengal,Kolkata,"Minto Park, Kolkata",10.4,93.4,140.3333333,290.3333333
475,1/10/2010,West Bengal,Kolkata,"Minto Park, Kolkata",11.2,105.2,159.6666667,330.3333333
475,15/01/2010,West Bengal,Kolkata,"Minto Park, Kolkata",11.3,96.7,170.3333333,347
475,18/01/2010,West Bengal,Kolkata,"Minto Park, Kolkata",10.3,91.7,126.6666667,286
475,21/01/2010,West Bengal,Kolkata,"Minto Park, Kolkata",10,82.1,128.3333333,275.6666667
475,26/01/2010,West Bengal,Kolkata,"Minto Park, Kolkata",11,95.6,174.6666667,387.6666667
475,30/01/2010,West Bengal,Kolkata,"Minto Park, Kolkata",10.3,101.7,167.6666667,341.6666667
475,2/2/2010,West Bengal,Kolkata,"Minto Park, Kolkata",11.9,103.8,211,415
475,2/4/2010,West Bengal,Kolkata,"Minto Park, Kolkata",10.6,94.1,178,369.6666667
475,2/8/2010,West Bengal,Kolkata,"Minto Park, Kolkata",11.6,84.9,196,413.6666667
475,2/12/2010,West Bengal,Kolkata,"Minto Park, Kolkata",10.4,86.9,107.6666667,262
475,17/02/2010,West Bengal,Kolkata,"Minto Park, Kolkata",11.7,94.9,136.6666667,306.3333333
475,20/02/2010,West Bengal,Kolkata,"Minto Park, Kolkata",9.5,91,143.6666667,334.3333333
475,23/02/2010,West Bengal,Kolkata,"Minto Park, Kolkata",11.4,96.6,113.3333333,276.3333333
475,25/02/2010,West Bengal,Kolkata,"Minto Park, Kolkata",9.6,90.9,132.3333333,297
475,28/02/2010,West Bengal,Kolkata,"Minto Park, Kolkata",9.5,79.4,83,220.6666667
475,3/3/2010,West Bengal,Kolkata,"Minto Park, Kolkata",8.1,63.5,70.66666667,178.3333333
475,3/12/2010,West Bengal,Kolkata,"Minto Park, Kolkata",9.9,90.3,125.6666667,257.6666667
475,17/03/2010,West Bengal,Kolkata,"Minto Park, Kolkata",9.1,71.5,87.66666667,217.6666667
475,20/03/2010,West Bengal,Kolkata,"Minto Park, Kolkata",9.7,81.9,121.6666667,259
475,23/03/2010,West Bengal,Kolkata,"Minto Park, Kolkata",9.1,71.7,70.33333333,190
475,25/03/2010,West Bengal,Kolkata,"Minto Park, Kolkata",10.4,66.4,44.33333333,134.6666667
475,29/03/2010,West Bengal,Kolkata,"Minto Park, Kolkata",10.2,70.7,49,125.6666667
475,4/3/2010,West Bengal,Kolkata,"Minto Park, Kolkata",9.3,61.4,40,102
